State,Nitrogen,Phosphorous ,Potassium ,Temperature,Humidity,pH,Crop
Chhattisgarh,15,77,20,25.13163619,66.92642362,7.399749291,Masur
Chhattisgarh,38,60,20,29.84823072,60.63872613,7.491217102,Masur
Chhattisgarh,22,68,16,27.70496805,63.20915034,7.74672376,Masur
Chhattisgarh,12,66,20,27.41434987,63.41785982,7.336117221,Masur
Chhattisgarh,17,74,17,26.03026959,69.55863145,7.393210848,Masur
Chhattisgarh,29,71,18,22.17499963,62.13873825,6.410441476,Masur
Chhattisgarh,18,57,21,27.37659643,63.93927841,6.155915975,Masur
Chhattisgarh,16,65,16,18.13027797,62.45851612,6.078724107,Masur
Chhattisgarh,2,75,22,23.89271875,61.78779413,6.658605362,Masur
Chhattisgarh,8,58,17,28.75273118,69.15640149,7.286049978,Masur
Chhattisgarh,3,69,23,28.67408774,63.18832976,7.299360767,Masur
Chhattisgarh,4,80,16,29.19585548,68.01965728,7.441976825,Masur
Chhattisgarh,18,66,22,25.87990287,67.55109024,6.347379185,Masur
Jharkhand,7,73,25,27.52185591,63.13215259,7.28805662,Masur
Jharkhand,33,77,15,23.89736406,66.32102048,7.802212437,Masur
Jharkhand,32,78,22,23.97081395,62.35557553,7.007037515,Masur
Jharkhand,34,73,15,20.97195263,63.83179889,7.630424083,Masur
Jharkhand,27,61,15,25.2653291,67.10004577,6.958054839,Masur
Jharkhand,39,65,23,25.43459777,69.12613376,7.685959305,Masur
Jharkhand,6,68,18,24.388717,62.50453062,6.711341147,Masur
Madhya Pradesh,5,65,19,18.28072173,68.10365387,6.978361689,Masur
Madhya Pradesh,12,58,23,21.74600081,63.39503184,6.765091462,Masur
Madhya Pradesh,4,59,19,26.25070298,67.62779652,7.621494566,Masur
Madhya Pradesh,10,56,18,27.99627907,68.6428593,7.32710972,Masur
Madhya Pradesh,37,62,22,24.02037872,61.62313345,7.397546271,Masur
Madhya Pradesh,10,70,19,24.84918386,68.98088448,7.272427638,Masur
Madhya Pradesh,2,78,23,21.31852148,66.43934593,7.320514721,Masur
Madhya Pradesh,12,80,19,21.91041045,65.21662467,5.962001484,Masur
Madhya Pradesh,37,77,20,25.93381964,68.70533022,7.080506001,Masur
Madhya Pradesh,30,79,22,18.28766124,69.48515056,6.254216611,Masur
Madhya Pradesh,32,76,15,28.05153602,63.49802189,7.604110177,Masur
Madhya Pradesh,28,70,21,25.39038396,60.4989659,7.437373666,Masur
Madhya Pradesh,13,74,25,24.12192608,61.09533545,6.461618577,Masur
Madhya Pradesh,24,61,17,22.6371424,65.44544859,6.233269045,Masur
Madhya Pradesh,24,70,16,25.17885316,68.93307305,6.54803469,Masur
Madhya Pradesh,36,65,16,25.71269843,64.1123333,7.692013657,Masur
Madhya Pradesh,26,68,24,28.04849594,64.07691942,7.504930973,Masur
Madhya Pradesh,2,72,18,26.57597546,60.97876599,7.836719564,Masur
Madhya Pradesh,28,67,21,21.79792649,63.73086065,6.250994223,Masur
Madhya Pradesh,11,74,17,21.36383757,69.92375891,6.633864582,Masur
Uttar Pradesh,22,67,22,29.03017561,64.49166566,7.475926645,Masur
Uttar Pradesh,30,61,18,27.14911056,67.02664337,6.157782589,Masur
Uttar Pradesh,34,65,19,23.43974653,63.22011726,5.94239222,Masur
Uttar Pradesh,0,67,22,29.82112112,69.4073209,6.593798387,Masur
Uttar Pradesh,31,60,24,25.40474421,65.8567539,7.722335992,Masur
Uttar Pradesh,14,69,19,20.95628486,63.68128841,7.239455147,Masur
Uttar Pradesh,12,67,23,25.62896213,63.14909763,6.585020303,Masur
Uttar Pradesh,13,61,22,19.44084326,63.27771461,7.728832424,Masur
Uttar Pradesh,4,61,21,24.84063998,60.09116626,6.75020529,Masur
Uttar Pradesh,14,67,25,25.28710601,60.85993533,7.241151936,Masur
Uttar Pradesh,6,64,23,23.33565221,67.40460704,7.065264073,Masur
Uttar Pradesh,26,56,22,23.05276444,60.424786,7.011121216,Masur
Uttar Pradesh,1,67,21,27.52135365,60.53657684,6.551577598,Masur
Uttar Pradesh,10,79,20,24.98287462,66.895409,6.379881442,Masur
Uttar Pradesh,40,61,22,20.94981756,65.8108757,7.002216044,Masur
Uttar Pradesh,3,78,18,20.21368219,68.65257685,6.887130053,Masur
Uttar Pradesh,21,63,17,25.08966129,68.17543102,6.559681838,Masur
Uttar Pradesh,7,63,24,19.55750776,64.45268309,6.818681086,Masur
Uttar Pradesh,28,58,25,27.4818649,62.04814951,6.861640036,Masur
Uttar Pradesh,9,56,17,26.13708256,66.7729209,6.261937875,Masur
West Bengal,10,78,18,18.54141834,62.70637578,6.296976913,Masur
West Bengal,40,79,17,21.12695586,63.18738532,6.403683619,Masur
West Bengal,19,79,19,20.06003985,67.76252583,6.677262562,Masur
West Bengal,37,71,16,26.28663931,68.51966729,7.324863481,Masur
West Bengal,12,71,19,24.91079638,60.71367427,7.142611056,Masur
West Bengal,39,70,15,20.76774783,63.90164154,6.366355781,Masur
West Bengal,0,69,21,25.86928193,61.88321072,7.072923306,Masur
West Bengal,22,60,18,19.59221047,61.28633405,6.74398035,Masur
West Bengal,2,79,15,21.53577883,65.47227704,7.505283615,Masur
West Bengal,39,78,15,21.35499456,62.60136323,5.925391795,Masur
West Bengal,31,58,15,28.31886863,60.19461399,6.167855382,Masur
West Bengal,33,59,19,23.19305333,62.74710773,7.641024177,Masur
West Bengal,28,79,16,24.70626432,60.26854183,6.052184881,Masur
West Bengal,13,61,24,18.29783597,69.6897615,7.629910253,Masur
West Bengal,14,76,20,29.05941162,62.10652364,7.042474679,Masur
West Bengal,26,66,22,18.06486101,65.1034354,6.300479414,Masur
West Bengal,9,60,21,29.94413861,67.31323084,7.52178027,Masur
West Bengal,28,69,16,29.77013109,66.29327012,6.547361618,Masur
West Bengal,6,72,15,22.99451999,66.70897237,7.670178119,Masur
West Bengal,0,65,24,28.49584395,62.44616219,7.841496029,Masur
Uttar Pradesh,19,35,24,27.11030369,83.64274107,6.883308033,Mung
Uttar Pradesh,29,45,16,28.43683487,87.91332682,6.583381939,Mung
Uttar Pradesh,14,41,17,29.12939524,88.48312598,7.085982325,Mung
Uttar Pradesh,34,60,25,29.78416743,85.16906976,6.79385576,Mung
Uttar Pradesh,23,39,22,29.25649321,81.97952224,6.86483915,Mung
Karnataka,34,35,21,28.44524991,82.67639542,6.684381357,Mung
Karnataka,17,52,17,27.88352946,86.45147631,6.364967184,Mung
Karnataka,4,40,21,28.79728147,80.45744422,6.725551062,Mung
Karnataka,24,44,17,29.8596912,80.03499648,6.666380512,Mung
Karnataka,31,53,16,28.7420098,85.81675947,6.452006451,Mung
Madhya Pradesh,6,47,18,29.16174608,80.28038146,6.715276663,Mung
Madhya Pradesh,28,35,22,29.53037621,86.73346018,7.156563094,Mung
Madhya Pradesh,10,56,16,28.17432665,81.04554836,6.828187499,Mung
Madhya Pradesh,22,37,20,27.62749466,86.49366929,6.605733068,Mung
Madhya Pradesh,4,36,22,27.60887393,86.13316408,7.012740397,Mung
Maharashtra,21,51,15,29.36488409,89.1886954,6.679127482,Mung
Maharashtra,9,35,20,27.41503453,80.98004661,6.91380932,Mung
Maharashtra,2,38,18,27.53632932,89.92908171,6.619891498,Mung
Maharashtra,31,40,22,29.40889385,86.16063492,6.365513634,Mung
Maharashtra,28,46,16,29.008124,84.96089355,6.664187809,Mung
Maharashtra,21,44,18,27.06909959,86.89934108,7.12851089,Mung
Maharashtra,33,57,17,27.89636126,88.71782287,6.78415271,Mung
Maharashtra,26,54,17,28.5474135,88.9570454,6.27258822,Mung
Maharashtra,32,57,22,28.6899851,87.50436797,6.769415888,Mung
Maharashtra,36,38,15,28.36363858,87.59810657,6.320662012,Mung
Maharashtra,33,60,15,28.95172351,81.67085323,6.510840928,Mung
Maharashtra,31,48,17,28.88078945,86.94206817,6.594739424,Mung
Maharashtra,8,45,18,27.93034941,85.42058715,7.011030515,Mung
Maharashtra,0,49,18,29.68361658,87.93598094,6.990095452,Mung
Maharashtra,27,56,20,29.2114218,87.11497805,6.41874299,Mung
Maharashtra,14,48,21,29.24598976,84.80084105,6.991242362,Mung
Odisha,21,39,20,28.14448546,82.1193047,7.064782138,Mung
Odisha,13,57,25,28.30041493,86.20681554,6.86308576,Mung
Odisha,2,47,15,29.86860065,85.99127934,6.401455706,Mung
Odisha,10,59,22,28.60901145,86.99495766,7.155685016,Mung
Odisha,33,37,19,27.92678579,86.5543196,7.183189922,Mung
Odisha,11,60,23,27.33684386,88.50229102,7.033012777,Mung
Odisha,27,40,24,27.84026517,89.99615558,7.063022095,Mung
Odisha,38,36,21,28.02952623,84.8845732,6.556372966,Mung
Odisha,34,59,23,28.56212158,83.24855855,6.935804256,Mung
Odisha,35,52,19,27.10606808,89.89593328,6.698574085,Mung
Odisha,31,37,21,27.23924995,86.404241,6.713410626,Mung
Odisha,34,45,21,28.18837136,82.60629652,6.287380117,Mung
Odisha,4,41,20,28.14720892,83.8001509,6.647965508,Mung
Odisha,29,36,25,28.28511547,88.4393979,7.130278657,Mung
Odisha,4,44,19,27.95639663,83.52706038,6.921993878,Mung
Odisha,10,37,22,28.7275267,89.12760359,7.069747814,Mung
Odisha,30,44,16,29.73013036,82.89166381,6.442335593,Mung
Odisha,19,39,17,29.2808618,81.8009244,6.890156495,Mung
Odisha,37,50,23,29.65296893,88.48587386,6.5304707,Mung
Odisha,36,43,21,28.36319404,84.8593608,7.140437859,Mung
Odisha,36,55,20,27.01470397,84.34262707,6.635968698,Mung
Odisha,22,54,20,28.56149805,83.63802195,6.689825155,Mung
Odisha,40,51,17,28.66086349,86.12194568,6.860602782,Mung
Odisha,40,58,15,29.46416042,87.60890009,6.978400282,Mung
Odisha,4,59,25,27.68515114,81.94268594,6.227134139,Mung
Odisha,19,53,22,27.8640132,80.4513142,6.852884643,Mung
Odisha,20,45,17,28.17458662,83.69659318,6.770955317,Mung
Odisha,36,43,22,27.82684262,87.16679147,6.389882166,Mung
Rajasthan,20,45,22,29.5888162,89.9939693,6.904587016,Mung
Rajasthan,25,59,19,29.06631494,83.6869203,6.626629798,Mung
Rajasthan,8,54,20,28.3340432,80.77275974,7.034214276,Mung
Rajasthan,19,55,20,27.43329405,87.80507732,7.18530147,Mung
Rajasthan,20,41,20,29.27308605,89.4875022,7.073048264,Mung
Rajasthan,35,41,18,28.70562673,81.59200689,6.705008504,Mung
Rajasthan,24,42,23,28.22471276,82.35916228,6.428054409,Mung
Rajasthan,25,48,21,28.438097,83.48991368,6.267684328,Mung
Rajasthan,39,37,15,28.9973145,83.78911515,6.821747052,Mung
Rajasthan,6,37,17,28.08657178,80.35005927,6.760694228,Mung
Telangana,25,40,21,27.73329078,81.13903037,6.248900919,Mung
Telangana,7,60,25,28.2753171,82.76020821,6.397636709,Mung
Telangana,14,37,15,27.96235681,83.97586797,6.581351374,Mung
Telangana,1,59,23,27.46852989,87.17649,7.184398832,Mung
Telangana,10,59,15,29.83040388,89.30428305,6.32400451,Mung
Telangana,23,59,25,27.8262623,88.73100226,6.320768488,Mung
Telangana,6,48,24,28.6362812,84.61431076,6.790736339,Mung
Telangana,28,45,23,29.65021184,80.29868321,6.489259136,Mung
Telangana,30,37,25,29.89129144,80.14487166,7.120032489,Mung
Telangana,11,46,24,27.65280218,89.80650642,6.459252023,Mung
Telangana,9,57,24,29.89232778,89.71503316,7.165121109,Mung
Telangana,21,38,21,29.75538903,86.45193297,6.637677489,Mung
Telangana,31,51,25,27.53592929,85.5701901,7.196774236,Mung
Telangana,20,40,15,29.57329479,88.07505524,7.199495368,Mung
Telangana,8,50,21,28.62911222,89.1148059,6.218923893,Mung
Uttar Pradesh,5,45,21,28.36291385,88.00989267,6.487124217,Mung
Uttar Pradesh,23,45,23,28.77653519,86.69133979,6.983130466,Mung
Uttar Pradesh,2,39,15,28.07219563,82.9116472,6.478557136,Mung
Uttar Pradesh,32,56,21,27.38538997,88.66663953,6.702772465,Mung
Uttar Pradesh,13,47,20,29.21780035,87.93724219,6.54450214,Mung
Uttar Pradesh,22,56,17,29.87888063,87.32761241,6.89077995,Mung
Uttar Pradesh,31,58,15,27.11026483,84.96771717,7.121571293,Mung
Uttar Pradesh,1,48,24,29.34594634,85.60472562,6.232836962,Mung
Uttar Pradesh,24,53,17,28.95451232,89.07866095,6.421271178,Mung
Uttar Pradesh,17,58,20,28.06642822,85.91625451,6.42937879,Mung
Uttar Pradesh,14,57,15,29.8757015,83.14796296,6.623438282,Mung
Uttar Pradesh,9,48,22,27.77076285,87.09979549,6.402926221,Mung
Uttar Pradesh,9,48,20,29.66461594,84.28187572,6.377568542,Mung
Uttar Pradesh,37,49,25,29.9145443,85.85384444,6.415459592,Mung
Uttar Pradesh,35,48,15,27.10818093,87.4512669,6.981758362,Mung
Uttar Pradesh,34,47,19,27.31372793,85.44815232,6.568795404,Mung
Odisha,5,23,15,25.66901098,92.04670813,7.408939392,Orange
Odisha,20,29,10,29.07412717,93.27189064,7.36549204,Orange
Odisha,27,30,5,32.71748548,90.54608254,7.656978112,Orange
Odisha,6,8,11,24.35590861,92.39651663,6.600948788,Orange
Odisha,13,8,12,25.16296632,92.54736032,7.105904818,Orange
Odisha,34,11,10,31.75048899,94.59551226,7.36220835,Orange
Odisha,33,14,8,21.03200078,92.9641969,7.684420446,Orange
Haryana,16,8,9,24.60297538,91.28408653,7.601189843,Orange
Haryana,1,15,9,29.98364695,94.55239717,7.53350946,Orange
Haryana,24,30,11,32.39523995,94.51768464,6.601395755,Orange
Haryana,33,12,8,25.26052689,90.31153735,6.822282114,Orange
Haryana,20,23,11,31.8520694,90.12220323,6.407715561,Orange
Haryana,11,14,5,11.50322938,94.8933184,6.946354724,Orange
Haryana,15,9,11,11.54785707,94.14861001,7.907956251,Orange
Haryana,26,11,11,13.70319166,90.95589386,7.609348255,Orange
Haryana,0,18,14,29.77149434,92.00719952,7.207991261,Orange
Haryana,29,25,14,30.49183837,90.4582865,7.781988584,Orange
Haryana,4,6,7,23.01014302,91.11764246,6.708889665,Orange
Haryana,30,7,15,33.23453301,91.06053924,7.825531916,Orange
Haryana,18,5,11,20.87947369,90.93756231,6.251586885,Orange
Haryana,20,8,12,25.2990432,94.96419851,7.260416405,Orange
Haryana,9,8,15,14.34320488,94.35734702,7.994465371,Orange
Haryana,16,7,8,22.79196751,90.60901895,6.420457311,Orange
Madhya Pradesh,40,21,8,34.90665289,92.87820148,7.418761774,Orange
Madhya Pradesh,39,28,10,31.34920143,91.48247612,7.181907673,Orange
Madhya Pradesh,34,10,14,34.05296914,92.05811721,6.725600855,Orange
Madhya Pradesh,37,24,13,19.14381903,90.71037456,7.8546243,Orange
Madhya Pradesh,10,5,5,21.21306973,91.35349216,7.817846496,Orange
Maharashtra,13,23,6,23.96147583,90.26408017,7.365338111,Orange
Maharashtra,39,24,14,30.55472573,90.90343769,7.189259647,Orange
Maharashtra,20,7,9,29.47741671,91.57802915,7.129136941,Orange
Maharashtra,37,6,13,26.03097313,91.50819306,7.511755068,Orange
Maharashtra,9,10,10,22.3551049,93.52211892,6.010391864,Orange
Maharashtra,24,18,6,26.56608303,94.45239715,6.285312759,Orange
Maharashtra,6,13,9,34.51423957,90.56151463,7.786725333,Orange
Maharashtra,37,23,12,31.52675982,90.50621806,6.395258356,Orange
Maharashtra,19,7,9,27.255435,91.71369387,6.969883483,Orange
Maharashtra,36,11,13,17.34083741,93.04897191,7.1917274,Orange
Maharashtra,18,23,8,21.49118657,93.43949693,6.41354791,Orange
Maharashtra,0,12,7,20.18432263,90.65458473,6.969249676,Orange
Maharashtra,12,29,13,22.45616931,91.52781832,7.57125447,Orange
Maharashtra,33,12,15,30.25578031,92.03272799,6.052318465,Orange
Maharashtra,7,17,10,10.16431299,91.22320999,6.465913274,Orange
Maharashtra,5,18,14,33.1056981,93.48447453,7.434118807,Orange
Odisha,17,16,14,16.39624284,92.18151927,6.625538653,Orange
Odisha,7,20,12,16.53460397,94.76759975,6.475275337,Orange
Odisha,31,5,14,17.66545409,91.69865887,6.583411671,Orange
Odisha,5,8,5,11.03367937,92.22706805,6.562594972,Orange
Odisha,28,7,9,34.5917846,92.13229786,6.730757538,Orange
Odisha,1,30,10,11.89925671,91.34663797,7.291405641,Orange
Odisha,36,29,13,20.68185224,90.91510525,7.829507245,Orange
Odisha,21,29,12,22.30318989,92.15987039,6.438668989,Orange
Odisha,19,7,10,14.78003032,91.22062116,6.118430299,Orange
Odisha,4,23,5,22.67594476,93.36348717,7.477935216,Orange
Odisha,12,20,10,24.45132792,93.10527686,6.528354932,Orange
Odisha,32,25,9,10.35609594,93.75652041,7.796034006,Orange
Odisha,26,27,10,28.06903173,92.91487288,6.079998496,Orange
Odisha,7,16,9,18.87957654,92.04304496,7.813916603,Orange
Odisha,13,16,8,34.74004942,93.12316972,6.949838549,Orange
Odisha,31,25,12,18.05142392,90.03969587,7.016482298,Orange
Odisha,0,25,14,19.33516809,91.97978938,6.361671475,Orange
Odisha,22,17,5,24.12188673,90.72351622,6.945562889,Orange
Odisha,6,9,12,31.08368929,90.14362642,7.028746406,Orange
Odisha,0,23,15,22.56664172,93.37488907,7.598729065,Orange
Odisha,13,5,8,23.85340379,90.10522549,7.474710503,Orange
Odisha,39,9,15,25.35467646,91.81183218,7.992041984,Orange
Odisha,18,14,11,28.04799508,90.00621688,6.550814117,Orange
Odisha,9,11,8,24.85903405,94.39000473,6.559236744,Orange
Odisha,20,20,10,11.86631922,93.68394562,6.976997772,Orange
Odisha,31,8,7,34.51465139,93.63812684,7.163245982,Orange
Odisha,4,13,6,15.63211033,94.25966183,7.561143224,Orange
Odisha,18,12,8,12.59093977,91.81668769,6.206053072,Orange
Odisha,29,11,5,23.13338811,91.94670335,7.639788459,Orange
Odisha,19,24,15,20.48954522,93.72485075,7.137136973,Orange
Punjab,24,27,9,18.86883219,93.24688124,6.157135092,Orange
Punjab,8,7,10,28.2620488,91.98317355,6.929216014,Orange
Punjab,27,13,6,13.36050601,91.35608208,7.335158382,Orange
Punjab,21,17,15,23.98289638,91.5473145,7.455991072,Orange
Punjab,32,18,13,13.8377282,91.74780462,6.044167236,Orange
Punjab,40,17,15,21.35093384,90.9492967,7.871063004,Orange
Punjab,22,30,12,15.78144173,92.51077745,6.354006744,Orange
Punjab,1,17,6,10.78689755,91.38411917,6.8198271,Orange
Punjab,14,19,14,17.68408797,94.35815354,6.699164936,Orange
Punjab,26,15,6,17.22034507,94.78797376,6.912033409,Orange
Rajasthan,31,26,9,11.69894639,93.25638873,7.566165721,Orange
Rajasthan,34,29,8,31.87859192,91.15248149,6.450640306,Orange
Rajasthan,25,21,11,32.23797837,90.15406807,6.460044778,Orange
Rajasthan,16,29,13,32.31944397,93.67804556,6.196907944,Orange
Rajasthan,39,21,9,13.20844373,94.02769434,6.354022554,Orange
Rajasthan,13,22,5,19.667056,90.50096668,7.764040111,Orange
Kerala,14,22,9,17.24944623,91.13772765,6.543191814,Orange
Kerala,37,18,12,10.2708877,90.19147747,7.401121811,Orange
Kerala,40,22,6,24.53610067,91.90997228,6.488221135,Orange
Kerala,6,7,7,27.68167318,94.47316879,7.199106204,Orange
Kerala,5,25,6,30.72119881,94.01331956,6.011302181,Orange
Kerala,33,15,7,15.83388699,91.68293851,7.651225301,Orange
Kerala,12,6,8,30.84835031,92.86773675,6.388617138,Orange
Kerala,15,14,8,10.01081312,90.22399223,6.22094286,Orange
Kerala,12,8,10,16.14820285,91.4448027,7.995848977,Orange
Kerala,8,16,6,12.22816189,90.26457428,7.106650373,Orange
Telangana,61,68,50,35.21462816,91.49725058,6.793245417,Papaya
Telangana,45,57,47,23.16855863,90.78821158,6.656458831,Papaya
Telangana,68,69,52,25.65492304,92.74501561,6.813383387,Papaya
Telangana,42,60,47,33.46873719,92.12746225,6.834808348,Papaya
Nagaland,54,67,52,35.67667332,93.30641944,6.586107335,Papaya
Nagaland,57,57,51,39.01793345,91.48815629,6.99223441,Papaya
Nagaland,33,47,46,29.20300896,93.96834049,6.839443833,Papaya
Nagaland,66,69,47,23.69212243,93.61055571,6.912299695,Papaya
Nagaland,58,46,45,42.39413392,90.79028064,6.576261427,Papaya
Nagaland,39,65,53,35.33294932,92.11508608,6.560743093,Papaya
Nagaland,38,61,52,31.22790131,94.94021378,6.620729882,Papaya
Gujarat,45,47,55,38.4191628,91.14220381,6.751452932,Papaya
Gujarat,47,46,52,23.19451074,91.40301608,6.502289473,Papaya
Gujarat,59,62,52,43.67549305,93.10887229,6.608667684,Papaya
Gujarat,48,62,47,25.34756111,93.02871078,6.803094965,Papaya
Gujarat,58,67,45,38.72382798,91.72514851,6.702424548,Papaya
Gujarat,43,64,47,38.58954491,91.58076549,6.825664782,Papaya
Gujarat,39,69,53,25.9300384,93.02357765,6.964955435,Papaya
Gujarat,61,51,51,39.30050027,94.16193416,6.574677594,Papaya
Karnataka,31,68,45,42.92325255,90.07600528,6.938313356,Papaya
Karnataka,59,62,49,43.36051537,93.35191636,6.941496806,Papaya
Karnataka,39,52,53,32.51247398,94.65904123,6.704204398,Papaya
Karnataka,60,58,51,42.07213781,92.92203105,6.840802254,Papaya
Karnataka,52,51,53,38.38231475,93.10378595,6.985804083,Papaya
Karnataka,60,46,53,24.48620746,92.98254537,6.761953186,Papaya
Kerala,44,64,54,29.80744318,91.38048469,6.74274935,Papaya
Kerala,42,59,55,40.10207731,94.35110201,6.979102243,Papaya
Kerala,31,62,52,33.7960155,93.00754254,6.99104104,Papaya
Kerala,34,65,47,23.48546973,93.71043692,6.833768535,Papaya
Kerala,44,47,45,38.73218907,94.73613484,6.579441304,Papaya
Kerala,40,49,47,42.93368602,91.1756748,6.501521192,Papaya
Kerala,44,57,53,42.30495821,90.51431779,6.93172108,Papaya
Kerala,38,51,52,32.66160599,90.78931681,6.927803911,Papaya
Kerala,59,47,53,32.86316618,91.4618874,6.850663232,Papaya
Kerala,70,68,55,42.84609252,94.63548176,6.691202286,Papaya
Kerala,65,62,51,31.53243779,90.87394933,6.511624841,Papaya
Kerala,56,50,52,33.08706051,92.25197542,6.770384816,Papaya
Kerala,70,50,53,37.4620912,90.44967809,6.933809743,Papaya
Kerala,31,48,45,40.78881819,92.90951393,6.563134737,Papaya
Kerala,50,59,47,40.76998685,92.09278584,6.747975732,Papaya
Kerala,34,68,51,27.34734861,94.17756725,6.687088098,Papaya
Kerala,57,64,55,26.68386496,92.9585411,6.583760499,Papaya
Kerala,67,68,49,35.26824831,92.38282957,6.821774589,Papaya
Kerala,39,64,53,23.0124018,91.07355541,6.598860305,Papaya
Kerala,49,54,50,25.62446619,93.18240298,6.762522087,Papaya
Kerala,38,68,54,29.33710543,90.81781439,6.739170045,Papaya
Kerala,48,57,54,29.02328049,90.20396783,6.617703178,Papaya
Kerala,50,60,47,32.57720726,92.74889453,6.92791761,Papaya
Kerala,68,52,49,24.42561272,92.27749066,6.577192175,Papaya
Kerala,68,62,50,33.20258348,92.76437927,6.977700268,Papaya
Kerala,39,64,52,28.91842453,94.63676767,6.678695788,Papaya
Kerala,43,50,48,28.28222883,91.37059792,6.63016515,Papaya
Kerala,65,63,50,31.88342554,91.3256535,6.524459342,Papaya
Kerala,69,60,54,36.32268069,93.06134398,6.98992719,Papaya
Maharashtra,63,58,50,43.03714283,94.6428898,6.720744449,Papaya
Maharashtra,63,58,47,26.83054058,90.75379971,6.864143752,Papaya
Maharashtra,54,66,52,36.56769731,93.79503425,6.867554147,Papaya
Maharashtra,69,67,52,27.71948962,94.43877142,6.827305908,Papaya
Maharashtra,49,55,53,38.4418717,93.63739039,6.544029776,Papaya
Maharashtra,56,59,55,37.03551903,91.79430166,6.551892638,Papaya
Maharashtra,68,70,54,31.29986342,92.76039164,6.986228647,Papaya
Maharashtra,50,46,52,31.18298415,90.21646909,6.734005648,Papaya
Odisha,35,68,45,42.93605359,90.09448142,6.612429546,Papaya
Odisha,35,66,47,31.7018373,91.66232213,6.953439161,Papaya
Odisha,34,62,55,27.58548913,90.72526502,6.585346229,Papaya
Odisha,44,60,55,34.2804607,90.55561637,6.825371185,Papaya
Odisha,49,55,51,24.87212063,93.90560147,6.676578778,Papaya
Odisha,51,57,55,24.70528368,90.14732171,6.676407337,Papaya
Odisha,36,59,46,34.28879307,93.61082872,6.721130543,Papaya
Odisha,50,47,48,24.63676897,90.61964344,6.712772333,Papaya
Odisha,44,56,49,39.23342464,91.25589286,6.519779583,Papaya
Odisha,34,61,49,28.12971499,93.3210737,6.502675132,Papaya
Odisha,45,58,49,30.10773379,90.34546355,6.827812549,Papaya
Odisha,56,58,49,37.13165026,94.60761797,6.69215564,Papaya
Odisha,69,64,47,40.21199348,94.50766912,6.993473247,Papaya
Odisha,49,61,45,32.76795887,94.57377401,6.764213299,Papaya
Odisha,56,65,45,38.2016825,93.97379963,6.751298936,Papaya
Odisha,37,52,47,43.08022702,93.90305729,6.54277684,Papaya
Odisha,34,65,48,41.41968393,90.03863107,6.665024508,Papaya
Odisha,58,55,47,26.05375792,93.69111672,6.742490027,Papaya
Odisha,53,55,55,33.32315744,91.25271223,6.709668804,Papaya
Odisha,32,55,51,29.60718808,93.15642801,6.57398033,Papaya
Odisha,63,50,52,28.64555584,93.22642604,6.751747609,Papaya
Odisha,32,55,52,37.58899717,91.99740365,6.9677596,Papaya
Odisha,34,48,48,41.04224355,91.37258067,6.805277038,Papaya
Odisha,40,65,49,35.32876402,91.06138506,6.678449318,Papaya
Odisha,40,64,47,32.50037548,93.47888842,6.893509446,Papaya
Odisha,42,53,48,23.11407669,94.31994776,6.758479569,Papaya
Odisha,58,51,47,42.13473976,91.70445386,6.757470637,Papaya
Odisha,32,68,52,32.68067385,92.61715632,6.800321319,Papaya
Odisha,70,54,46,39.73149053,91.12220596,6.919342407,Papaya
Odisha,39,70,52,26.26559543,90.79668055,6.65149129,Papaya
Odisha,35,67,49,41.31330062,91.1508798,6.617066674,Papaya
Odisha,61,64,52,43.30204933,92.83405443,6.641098708,Papaya
Bihar,69,66,49,40.00439101,90.17015833,6.52711001,Papaya
Bihar,70,65,52,30.42012134,93.12659793,6.583528529,Papaya
Bihar,70,68,45,33.83508569,92.85470152,6.991626158,Papaya
Bihar,56,57,48,31.56213762,93.0484859,6.506120752,Papaya
Bihar,54,65,47,27.92765919,91.55594211,6.721835879,Papaya
Bihar,36,54,46,42.54744013,94.94482086,6.662875839,Papaya
Gujarat,74,35,40,26.49109635,80.15836264,6.980400905,Rice
Gujarat,60,43,44,21.01944696,82.95221726,7.416245107,Rice
Gujarat,99,41,36,24.45802087,82.74835604,6.738652179,Rice
Gujarat,64,45,43,25.62980105,83.52842314,5.534878156,Rice
Gujarat,85,52,45,26.31355498,82.36698992,7.224285503,Rice
Gujarat,76,47,42,20.08369642,83.29114712,5.739175027,Rice
Gujarat,77,36,37,26.88444878,81.46033732,6.136131869,Rice
Gujarat,67,45,38,22.72791041,82.1706881,7.300410836,Rice
Gujarat,85,37,39,24.52783742,82.73685569,6.364134968,Rice
Gujarat,67,59,41,21.94766735,80.97384195,6.012632591,Rice
Gujarat,98,53,38,20.26707606,81.63895217,5.01450727,Rice
Gujarat,93,56,36,24.01497622,82.05687182,6.98435366,Rice
Gujarat,76,49,42,24.958779,84.47963372,5.206373153,Rice
Gujarat,97,59,43,26.35927159,84.04403589,6.286500176,Rice
Gujarat,63,44,41,24.17298839,83.7287574,5.583370042,Rice
Gujarat,89,54,38,24.51588066,83.5352163,6.685346424,Rice
Gujarat,99,54,37,21.14347496,80.33502926,5.594819626,Rice
Gujarat,74,54,38,25.65553461,83.47021081,7.120272972,Rice
Gujarat,77,38,36,21.8652524,80.1923008,5.953933276,Rice
Gujarat,79,42,37,24.87300744,82.84022551,6.587918708,Rice
Gujarat,85,38,41,21.58711777,82.7883708,6.249050656,Rice
Gujarat,85,58,41,21.77046169,80.31964408,7.038096361,Rice
